Notes,state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
,Michigan,26,2016,2016,34 years,34,36,118646,30.3
,Michigan,26,2016,2016,35 years,35,42,119140,35.3
,Michigan,26,2016,2016,36 years,36,48,121562,39.5
,Michigan,26,2016,2016,37 years,37,47,116237,40.4
,Michigan,26,2016,2016,38 years,38,49,113841,43
,Michigan,26,2016,2016,39 years,39,29,112686,25.7
,Michigan,26,2016,2016,40 years,40,34,109615,31
,Michigan,26,2016,2016,41 years,41,35,113317,30.9
,Michigan,26,2016,2016,42 years,42,31,111921,27.7
,Michigan,26,2016,2016,43 years,43,20,115566,17.3
,Michigan,26,2016,2016,44 years,44,36,123377,29.2
,Michigan,26,2016,2016,45 years,45,34,132846,25.6
,Michigan,26,2016,2016,46 years,46,32,133840,23.9
,Michigan,26,2016,2016,47 years,47,23,127343,18.1
,Michigan,26,2016,2016,48 years,48,42,125935,33.4
,Michigan,26,2016,2016,49 years,49,46,128436,35.8
,Michigan,26,2016,2016,50 years,50,34,130697,26
,Michigan,26,2016,2016,51 years,51,30,138158,21.7
,Michigan,26,2016,2016,52 years,52,36,142979,25.2
,Michigan,26,2016,2016,53 years,53,35,143302,24.4
,Michigan,26,2016,2016,54 years,54,35,144558,24.2
,Michigan,26,2016,2016,55 years,55,31,146547,21.2
,Michigan,26,2016,2016,56 years,56,34,147258,23.1
,Michigan,26,2016,2016,57 years,57,32,145428,22
,Michigan,26,2016,2016,58 years,58,27,146902,18.4
,Michigan,26,2016,2016,59 years,59,24,146096,16.4
,Michigan,26,2016,2016,60 years,60,22,139863,15.7
,Michigan,26,2016,2016,61 years,61,13,137965,Unreliable
,Michigan,26,2016,2016,62 years,62,23,132543,17.4
,Michigan,26,2016,2016,63 years,63,15,126915,Unreliable
,Michigan,26,2016,2016,64 years,64,13,123261,Unreliable
,Michigan,26,2017,2017,20 years,20,13,135667,Unreliable
,Michigan,26,2017,2017,21 years,21,15,139402,Unreliable
,Michigan,26,2017,2017,22 years,22,24,142714,16.8
,Michigan,26,2017,2017,23 years,23,46,143850,32
,Michigan,26,2017,2017,24 years,24,34,141039,24.1
,Michigan,26,2017,2017,25 years,25,43,141342,30.4
,Michigan,26,2017,2017,26 years,26,45,144429,31.2
,Michigan,26,2017,2017,27 years,27,51,139887,36.5
,Michigan,26,2017,2017,28 years,28,49,127939,38.3
,Michigan,26,2017,2017,29 years,29,61,122490,49.8
,Michigan,26,2017,2017,30 years,30,60,117808,50.9
,Michigan,26,2017,2017,31 years,31,56,119418,46.9
,Michigan,26,2017,2017,32 years,32,66,120663,54.7
,Michigan,26,2017,2017,33 years,33,54,116384,46.4
,Michigan,26,2017,2017,34 years,34,46,118743,38.7
,Michigan,26,2017,2017,35 years,35,51,119519,42.7
,Michigan,26,2017,2017,36 years,36,44,119356,36.9
,Michigan,26,2017,2017,37 years,37,55,122157,45
,Michigan,26,2017,2017,38 years,38,37,116474,31.8
,Michigan,26,2017,2017,39 years,39,46,114671,40.1
,Michigan,26,2017,2017,40 years,40,50,112794,44.3
,Michigan,26,2017,2017,41 years,41,32,109737,29.2
,Michigan,26,2017,2017,42 years,42,37,113444,32.6
,Michigan,26,2017,2017,43 years,43,35,112228,31.2
,Michigan,26,2017,2017,44 years,44,33,115454,28.6
,Michigan,26,2017,2017,45 years,45,33,123221,26.8
,Michigan,26,2017,2017,46 years,46,44,132543,33.2
,Michigan,26,2017,2017,47 years,47,42,133610,31.4
,Michigan,26,2017,2017,48 years,48,42,127074,33.1
,Michigan,26,2017,2017,49 years,49,36,125706,28.6
,Michigan,26,2017,2017,50 years,50,30,127839,23.5
,Michigan,26,2017,2017,51 years,51,32,130428,24.5
,Michigan,26,2017,2017,52 years,52,39,137456,28.4
,Michigan,26,2017,2017,53 years,53,46,142087,32.4
,Michigan,26,2017,2017,54 years,54,47,142528,33
,Michigan,26,2017,2017,55 years,55,28,143350,19.5
,Michigan,26,2017,2017,56 years,56,29,145654,19.9
,Michigan,26,2017,2017,57 years,57,47,146340,32.1
,Michigan,26,2017,2017,58 years,58,31,144107,21.5
,Michigan,26,2017,2017,59 years,59,31,145683,21.3
,Michigan,26,2017,2017,60 years,60,30,144316,20.8
,Michigan,26,2017,2017,61 years,61,28,138459,20.2
,Michigan,26,2017,2017,62 years,62,24,136164,17.6
,Michigan,26,2017,2017,63 years,63,24,130844,18.3
,Michigan,26,2017,2017,64 years,64,19,125313,Unreliable
,Michigan,26,2017,2017,65 years,65,14,121443,Unreliable
,Michigan,26,2017,2017,66 years,66,14,116765,Unreliable
,Michigan,26,2018,2018,20 years,20,11,135208,Unreliable
,Michigan,26,2018,2018,21 years,21,17,138071,Unreliable
,Michigan,26,2018,2018,22 years,22,19,139236,Unreliable
,Michigan,26,2018,2018,23 years,23,27,141735,19
,Michigan,26,2018,2018,24 years,24,30,140377,21.4
,Michigan,26,2018,2018,25 years,25,38,139125,27.3
,Michigan,26,2018,2018,26 years,26,48,140744,34.1
,Michigan,26,2018,2018,27 years,27,50,144674,34.6
,Michigan,26,2018,2018,28 years,28,41,141017,29.1
,Michigan,26,2018,2018,29 years,29,47,128894,36.5
,Michigan,26,2018,2018,30 years,30,48,123723,38.8
,Michigan,26,2018,2018,31 years,31,53,119058,44.5
,Michigan,26,2018,2018,32 years,32,61,120545,50.6
,Michigan,26,2018,2018,33 years,33,58,121560,47.7
,Michigan,26,2018,2018,34 years,34,57,117311,48.6
,Michigan,26,2018,2018,35 years,35,59,119581,49.3
,Michigan,26,2018,2018,36 years,36,67,120506,55.6
,Michigan,26,2018,2018,37 years,37,39,120105,32.5
,Michigan,26,2018,2018,38 years,38,51,122647,41.6
,Michigan,26,2018,2018,39 years,39,34,116851,29.1
,Michigan,26,2018,2018,40 years,40,38,114879,33.1
,Michigan,26,2018,2018,41 years,41,41,112990,36.3
,Michigan,26,2018,2018,42 years,42,41,109998,37.3
,Michigan,26,2018,2018,43 years,43,30,113532,26.4
,Michigan,26,2018,2018,44 years,44,42,112100,37.5
,Michigan,26,2018,2018,45 years,45,42,115186,36.5
,Michigan,26,2018,2018,46 years,46,40,122826,32.6
,Michigan,26,2018,2018,47 years,47,47,132069,35.6
,Michigan,26,2018,2018,48 years,48,40,133197,30
,Michigan,26,2018,2018,49 years,49,36,126634,28.4
,Michigan,26,2018,2018,50 years,50,43,125389,34.3
,Michigan,26,2018,2018,51 years,51,42,127236,33
,Michigan,26,2018,2018,52 years,52,32,129809,24.7
,Michigan,26,2018,2018,53 years,53,39,136539,28.6
,Michigan,26,2018,2018,54 years,54,42,141175,29.8
,Michigan,26,2018,2018,55 years,55,37,141657,26.1
,Michigan,26,2018,2018,56 years,56,38,142367,26.7
,Michigan,26,2018,2018,57 years,57,36,144574,24.9
,Michigan,26,2018,2018,58 years,58,31,145019,21.4
,Michigan,26,2018,2018,59 years,59,28,142661,19.6
,Michigan,26,2018,2018,60 years,60,37,144061,25.7
,Michigan,26,2018,2018,61 years,61,26,142577,18.2
,Michigan,26,2018,2018,62 years,62,27,136634,19.8
,Michigan,26,2018,2018,63 years,63,29,134260,21.6
,Michigan,26,2018,2018,64 years,64,15,128994,Unreliable
,Michigan,26,2018,2018,65 years,65,16,123383,Unreliable
,Michigan,26,2018,2018,66 years,66,11,119291,Unreliable
,Michigan,26,2018,2018,67 years,67,13,114658,Unreliable
,Michigan,26,2019,2019,21 years,21,14,137174,Unreliable
,Michigan,26,2019,2019,22 years,22,15,137153,Unreliable
,Michigan,26,2019,2019,23 years,23,21,136934,15.3
,Michigan,26,2019,2019,24 years,24,21,137108,15.3
,Michigan,26,2019,2019,25 years,25,35,136931,25.6
,Michigan,26,2019,2019,26 years,26,36,137026,26.3
,Michigan,26,2019,2019,27 years,27,29,139338,20.8
,Michigan,26,2019,2019,28 years,28,51,143929,35.4
,Michigan,26,2019,2019,29 years,29,46,140587,32.7
,Michigan,26,2019,2019,30 years,30,38,128880,29.5
,Michigan,26,2019,2019,31 years,31,49,123774,39.6
,Michigan,26,2019,2019,32 years,32,52,119018,43.7
,Michigan,26,2019,2019,33 years,33,53,120582,44
,Michigan,26,2019,2019,34 years,34,38,121549,31.3
,Michigan,26,2019,2019,35 years,35,59,117167,50.4
,Michigan,26,2019,2019,36 years,36,39,119570,32.6
,Michigan,26,2019,2019,37 years,37,46,120336,38.2
,Michigan,26,2019,2019,38 years,38,44,120002,36.7
,Michigan,26,2019,2019,39 years,39,48,122253,39.3
,Michigan,26,2019,2019,40 years,40,37,116741,31.7
,Michigan,26,2019,2019,41 years,41,38,114608,33.2
,Michigan,26,2019,2019,42 years,42,32,112826,28.4
,Michigan,26,2019,2019,43 years,43,25,109581,22.8
,Michigan,26,2019,2019,44 years,44,40,113088,35.4
,Michigan,26,2019,2019,45 years,45,25,111496,22.4
,Michigan,26,2019,2019,46 years,46,29,114655,25.3
,Michigan,26,2019,2019,47 years,47,29,122216,23.7
,Michigan,26,2019,2019,48 years,48,38,131446,28.9
,Michigan,26,2019,2019,49 years,49,30,132718,22.6
,Michigan,26,2019,2019,50 years,50,35,126242,27.7
,Michigan,26,2019,2019,51 years,51,38,124753,30.5
,Michigan,26,2019,2019,52 years,52,36,126592,28.4
,Michigan,26,2019,2019,53 years,53,31,128923,24
,Michigan,26,2019,2019,54 years,54,39,135638,28.8
,Michigan,26,2019,2019,55 years,55,38,140090,27.1
,Michigan,26,2019,2019,56 years,56,30,140459,21.4
,Michigan,26,2019,2019,57 years,57,38,141041,26.9
,Michigan,26,2019,2019,58 years,58,36,143097,25.2
,Michigan,26,2019,2019,59 years,59,31,143464,21.6
,Michigan,26,2019,2019,60 years,60,28,141059,19.8
,Michigan,26,2019,2019,61 years,61,30,142403,21.1
,Michigan,26,2019,2019,62 years,62,23,140824,16.3
,Michigan,26,2019,2019,63 years,63,21,134780,15.6
,Michigan,26,2019,2019,64 years,64,21,132318,15.9
,Michigan,26,2019,2019,65 years,65,19,126940,Unreliable
,Michigan,26,2019,2019,66 years,66,18,121078,Unreliable
,Michigan,26,2019,2019,67 years,67,10,117131,Unreliable
,Michigan,26,2019,2019,68 years,68,10,112450,Unreliable
,Michigan,26,2020,2020,19 years,19,12,127623,Unreliable
,Michigan,26,2020,2020,20 years,20,10,133738,Unreliable
,Michigan,26,2020,2020,21 years,21,21,135599,15.5
,Michigan,26,2020,2020,22 years,22,15,136187,Unreliable
,Michigan,26,2020,2020,23 years,23,28,134604,20.8
,Michigan,26,2020,2020,24 years,24,39,131959,29.6
,Michigan,26,2020,2020,25 years,25,30,133652,22.4
,Michigan,26,2020,2020,26 years,26,45,134695,33.4
,Michigan,26,2020,2020,27 years,27,43,135539,31.7
,Michigan,26,2020,2020,28 years,28,51,138672,36.8
,Michigan,26,2020,2020,29 years,29,55,143388,38.4
,Michigan,26,2020,2020,30 years,30,64,140380,45.6
,Michigan,26,2020,2020,31 years,31,44,128582,34.2
,Michigan,26,2020,2020,32 years,32,56,123557,45.3
,Michigan,26,2020,2020,33 years,33,52,118826,43.8
,Michigan,26,2020,2020,34 years,34,57,120511,47.3
,Michigan,26,2020,2020,35 years,35,76,121519,62.5
,Michigan,26,2020,2020,36 years,36,57,117265,48.6
,Michigan,26,2020,2020,37 years,37,54,119383,45.2
,Michigan,26,2020,2020,38 years,38,56,119952,46.7
,Michigan,26,2020,2020,39 years,39,48,119539,40.2
,Michigan,26,2020,2020,40 years,40,49,121857,40.2
,Michigan,26,2020,2020,41 years,41,47,116377,40.4
,Michigan,26,2020,2020,42 years,42,41,114228,35.9
,Michigan,26,2020,2020,43 years,43,41,112074,36.6
,Michigan,26,2020,2020,44 years,44,51,109002,46.8
,Michigan,26,2020,2020,45 years,45,35,112366,31.1
,Michigan,26,2020,2020,46 years,46,42,110869,37.9
,Michigan,26,2020,2020,47 years,47,32,113963,28.1
,Michigan,26,2020,2020,48 years,48,52,121655,42.7
,Michigan,26,2020,2020,49 years,49,43,130812,32.9
,Michigan,26,2020,2020,50 years,50,33,132078,25
,Michigan,26,2020,2020,51 years,51,42,125246,33.5
,Michigan,26,2020,2020,52 years,52,48,123956,38.7
,Michigan,26,2020,2020,53 years,53,41,125616,32.6
,Michigan,26,2020,2020,54 years,54,39,127779,30.5
,Michigan,26,2020,2020,55 years,55,39,134423,29
,Michigan,26,2020,2020,56 years,56,40,138763,28.8
,Michigan,26,2020,2020,57 years,57,41,139086,29.5
,Michigan,26,2020,2020,58 years,58,43,139514,30.8
,Michigan,26,2020,2020,59 years,59,31,141689,21.9
,Michigan,26,2020,2020,60 years,60,29,141843,20.4
,Michigan,26,2020,2020,61 years,61,29,139335,20.8
,Michigan,26,2020,2020,62 years,62,32,140299,22.8
,Michigan,26,2020,2020,63 years,63,41,138567,29.6
,Michigan,26,2020,2020,64 years,64,18,132579,Unreliable
,Michigan,26,2020,2020,65 years,65,22,129980,16.9
,Michigan,26,2020,2020,66 years,66,22,124667,17.6
,Michigan,26,2020,2020,67 years,67,20,119085,16.8
,Michigan,26,2020,2020,68 years,68,12,115141,Unreliable
,Michigan,26,2020,2020,70 years,70,10,104527,Unreliable
,Minnesota,27,2008,2008,48 years,48,11,84186,Unreliable
,Minnesota,27,2009,2009,36 years,36,10,62710,Unreliable
,Minnesota,27,2010,2010,26 years,26,10,72939,Unreliable
,Minnesota,27,2010,2010,48 years,48,11,82241,Unreliable
,Minnesota,27,2011,2011,49 years,49,11,81575,Unreliable
,Minnesota,27,2011,2011,50 years,50,11,84523,Unreliable
,Minnesota,27,2011,2011,56 years,56,15,74719,Unreliable
,Minnesota,27,2012,2012,23 years,23,10,68845,Unreliable
,Minnesota,27,2012,2012,34 years,34,20,68409,29.2
,Minnesota,27,2012,2012,48 years,48,10,79193,Unreliable
,Minnesota,27,2012,2012,52 years,52,11,84076,Unreliable
,Minnesota,27,2013,2013,31 years,31,10,76790,Unreliable
,Minnesota,27,2013,2013,50 years,50,10,80619,Unreliable
,Minnesota,27,2013,2013,52 years,52,14,83452,Unreliable
,Minnesota,27,2014,2014,25 years,25,10,70616,Unreliable
,Minnesota,27,2014,2014,32 years,32,11,77242,Unreliable
,Minnesota,27,2014,2014,39 years,39,10,65262,Unreliable
,Minnesota,27,2014,2014,44 years,44,10,72451,Unreliable
,Minnesota,27,2014,2014,52 years,52,11,80400,Unreliable
,Minnesota,27,2014,2014,54 years,54,10,83315,Unreliable
,Minnesota,27,2015,2015,29 years,29,13,75347,Unreliable
,Minnesota,27,2015,2015,44 years,44,10,71064,Unreliable
,Minnesota,27,2015,2015,47 years,47,11,67693,Unreliable
,Minnesota,27,2016,2016,20 years,20,10,71084,Unreliable
,Minnesota,27,2016,2016,22 years,22,12,74052,Unreliable
,Minnesota,27,2016,2016,23 years,23,12,73461,Unreliable
,Minnesota,27,2016,2016,25 years,25,13,72530,Unreliable
,Minnesota,27,2016,2016,26 years,26,13,73440,Unreliable
,Minnesota,27,2016,2016,28 years,28,16,73200,Unreliable
,Minnesota,27,2016,2016,30 years,30,11,75649,Unreliable
,Minnesota,27,2016,2016,31 years,31,15,77680,Unreliable
,Minnesota,27,2016,2016,35 years,35,13,76646,Unreliable
,Minnesota,27,2016,2016,37 years,37,12,71607,Unreliable
,Minnesota,27,2016,2016,49 years,49,10,68060,Unreliable
,Minnesota,27,2016,2016,52 years,52,11,77194,Unreliable
,Minnesota,27,2016,2016,57 years,57,10,78747,Unreliable
,Minnesota,27,2017,2017,22 years,22,10,73370,Unreliable
,Minnesota,27,2017,2017,23 years,23,11,73228,Unreliable
,Minnesota,27,2017,2017,24 years,24,14,74554,Unreliable
,Minnesota,27,2017,2017,25 years,25,16,75978,Unreliable
,Minnesota,27,2017,2017,26 years,26,15,73520,Unreliable
,Minnesota,27,2017,2017,27 years,27,11,74724,Unreliable
,Minnesota,27,2017,2017,32 years,32,12,78769,Unreliable
,Minnesota,27,2017,2017,34 years,34,11,77805,Unreliable
,Minnesota,27,2017,2017,39 years,39,12,69315,Unreliable
,Minnesota,27,2017,2017,42 years,42,11,65189,Unreliable
,Minnesota,27,2017,2017,46 years,46,13,70505,Unreliable
,Minnesota,27,2017,2017,51 years,51,11,69918,Unreliable
,Minnesota,27,2017,2017,53 years,53,12,77008,Unreliable
,Minnesota,27,2017,2017,54 years,54,13,78583,Unreliable
,Minnesota,27,2018,2018,26 years,26,14,76924,Unreliable
,Minnesota,27,2018,2018,27 years,27,14,74274,Unreliable
,Minnesota,27,2018,2018,29 years,29,13,74605,Unreliable
,Minnesota,27,2018,2018,31 years,31,10,75943,Unreliable
,Minnesota,27,2018,2018,32 years,32,13,77324,Unreliable
,Minnesota,27,2018,2018,40 years,40,11,69227,Unreliable
,Minnesota,27,2018,2018,46 years,46,10,64756,Unreliable
,Minnesota,27,2018,2018,51 years,51,11,67234,Unreliable
,Minnesota,27,2019,2019,21 years,21,11,70485,Unreliable
,Minnesota,27,2019,2019,22 years,22,11,71579,Unreliable
,Minnesota,27,2019,2019,23 years,23,11,70633,Unreliable
,Minnesota,27,2019,2019,24 years,24,12,72696,Unreliable
,Minnesota,27,2019,2019,26 years,26,15,75751,Unreliable
,Minnesota,27,2019,2019,27 years,27,12,77240,Unreliable
,Minnesota,27,2019,2019,28 years,28,12,75161,Unreliable
,Minnesota,27,2019,2019,29 years,29,13,76350,Unreliable
,Minnesota,27,2019,2019,30 years,30,11,75019,Unreliable
,Minnesota,27,2019,2019,31 years,31,17,75283,Unreliable
,Minnesota,27,2019,2019,32 years,32,11,76349,Unreliable
,Minnesota,27,2019,2019,33 years,33,18,77613,Unreliable
,Minnesota,27,2019,2019,34 years,34,10,79565,Unreliable
,Minnesota,27,2019,2019,35 years,35,11,77267,Unreliable
,Minnesota,27,2019,2019,39 years,39,13,77438,Unreliable
,Minnesota,27,2019,2019,49 years,49,11,71278,Unreliable
,Minnesota,27,2019,2019,60 years,60,11,76695,Unreliable
,Minnesota,27,2020,2020,19 years,19,13,70671,Unreliable
,Minnesota,27,2020,2020,20 years,20,10,71454,Unreliable
,Minnesota,27,2020,2020,21 years,21,23,70460,32.6
,Minnesota,27,2020,2020,22 years,22,15,70782,Unreliable
,Minnesota,27,2020,2020,23 years,23,14,70272,Unreliable
,Minnesota,27,2020,2020,24 years,24,16,71011,Unreliable
,Minnesota,27,2020,2020,25 years,25,18,73096,Unreliable
,Minnesota,27,2020,2020,26 years,26,19,74993,Unreliable
,Minnesota,27,2020,2020,27 years,27,16,76029,Unreliable
,Minnesota,27,2020,2020,28 years,28,16,77713,Unreliable
,Minnesota,27,2020,2020,29 years,29,21,75986,27.6
,Minnesota,27,2020,2020,30 years,30,30,76671,39.1
,Minnesota,27,2020,2020,31 years,31,21,75646,27.8
,Minnesota,27,2020,2020,32 years,32,17,75741,Unreliable
,Minnesota,27,2020,2020,33 years,33,19,76650,Unreliable
,Minnesota,27,2020,2020,34 years,34,16,77872,Unreliable
,Minnesota,27,2020,2020,35 years,35,15,79598,Unreliable
,Minnesota,27,2020,2020,36 years,36,20,77303,25.9
,Minnesota,27,2020,2020,37 years,37,14,78227,Unreliable
,Minnesota,27,2020,2020,38 years,38,15,78689,Unreliable
,Minnesota,27,2020,2020,39 years,39,14,77657,Unreliable
,Minnesota,27,2020,2020,40 years,40,22,77416,28.4
,Minnesota,27,2020,2020,42 years,42,10,68991,Unreliable
,Minnesota,27,2020,2020,48 years,48,12,64360,Unreliable
,Minnesota,27,2020,2020,49 years,49,14,69476,Unreliable
,Minnesota,27,2020,2020,51 years,51,11,67683,Unreliable
,Minnesota,27,2020,2020,52 years,52,13,66068,Unreliable
,Minnesota,27,2020,2020,53 years,53,19,66316,Unreliable
,Minnesota,27,2020,2020,54 years,54,17,68622,Unreliable
,Minnesota,27,2020,2020,57 years,57,13,76807,Unreliable
,Minnesota,27,2020,2020,62 years,62,11,74494,Unreliable
,Mississippi,28,2019,2019,29 years,29,10,41680,Unreliable
,Mississippi,28,2019,2019,35 years,35,10,36354,Unreliable
,Mississippi,28,2020,2020,27 years,27,10,40057,Unreliable
,Mississippi,28,2020,2020,28 years,28,14,41157,Unreliable
,Mississippi,28,2020,2020,29 years,29,14,41429,Unreliable
,Mississippi,28,2020,2020,30 years,30,14,41061,Unreliable
,Mississippi,28,2020,2020,31 years,31,12,39017,Unreliable
,Mississippi,28,2020,2020,32 years,32,14,36442,Unreliable
,Mississippi,28,2020,2020,33 years,33,12,35661,Unreliable
,Mississippi,28,2020,2020,34 years,34,13,36035,Unreliable
,Mississippi,28,2020,2020,35 years,35,12,37078,Unreliable
,Mississippi,28,2020,2020,37 years,37,15,37177,Unreliable
,Mississippi,28,2020,2020,38 years,38,10,37585,Unreliable
,Mississippi,28,2020,2020,39 years,39,10,37942,Unreliable
,Mississippi,28,2020,2020,40 years,40,11,38588,Unreliable
,Mississippi,28,2020,2020,41 years,41,15,36050,Unreliable
,Mississippi,28,2020,2020,43 years,43,11,35288,Unreliable
,Mississippi,28,2020,2020,45 years,45,11,34681,Unreliable
,Mississippi,28,2020,2020,48 years,48,10,36447,Unreliable
,Mississippi,28,2020,2020,50 years,50,11,37719,Unreliable
,Mississippi,28,2020,2020,53 years,53,10,34767,Unreliable
,Missouri,29,2002,2002,42 years,42,10,92644,Unreliable
,Missouri,29,2003,2003,44 years,44,12,88696,Unreliable
,Missouri,29,2004,2004,39 years,39,10,84662,Unreliable
,Missouri,29,2004,2004,43 years,43,13,91628,Unreliable
,Missouri,29,2004,2004,49 years,49,12,84785,Unreliable
,Missouri,29,2005,2005,43 years,43,12,90339,Unreliable
,Missouri,29,2005,2005,45 years,45,16,91978,Unreliable
,Missouri,29,2005,2005,47 years,47,11,89248,Unreliable
,Missouri,29,2005,2005,49 years,49,11,85337,Unreliable
,Missouri,29,2005,2005,53 years,53,10,77167,Unreliable
,Missouri,29,2006,2006,23 years,23,12,81587,Unreliable
,Missouri,29,2006,2006,30 years,30,10,68848,Unreliable
,Missouri,29,2006,2006,32 years,32,11,69398,Unreliable
,Missouri,29,2006,2006,34 years,34,10,74763,Unreliable
,Missouri,29,2006,2006,37 years,37,10,75053,Unreliable
,Missouri,29,2006,2006,38 years,38,10,73386,Unreliable
,Missouri,29,2006,2006,39 years,39,12,75110,Unreliable
,Missouri,29,2006,2006,40 years,40,11,76866,Unreliable
,Missouri,29,2006,2006,41 years,41,11,84650,Unreliable
,Missouri,29,2006,2006,42 years,42,12,87401,Unreliable
,Missouri,29,2006,2006,44 years,44,11,89714,Unreliable
,Missouri,29,2006,2006,45 years,45,16,90856,Unreliable
,Missouri,29,2006,2006,47 years,47,10,89078,Unreliable
,Missouri,29,2006,2006,48 years,48,13,89375,Unreliable
,Missouri,29,2006,2006,49 years,49,10,89212,Unreliable
,Missouri,29,2006,2006,50 years,50,13,84747,Unreliable
,Missouri,29,2007,2007,21 years,21,10,84325,Unreliable
,Missouri,29,2007,2007,22 years,22,10,82810,Unreliable
,Missouri,29,2007,2007,28 years,28,10,74366,Unreliable
,Missouri,29,2007,2007,39 years,39,11,73496,Unreliable
,Missouri,29,2007,2007,40 years,40,10,74810,Unreliable
,Missouri,29,2007,2007,41 years,41,14,77124,Unreliable
