state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
Alabama,1.0,1999.0,1999.0,Female,F,10.0,2293259.0,
Alabama,1.0,1999.0,1999.0,Male,M,16.0,2136884.0,
Alabama,1.0,2000.0,2000.0,Female,F,12.0,2300596.0,
Alabama,1.0,2000.0,2000.0,Male,M,19.0,2146504.0,
Alabama,1.0,2001.0,2001.0,Female,F,19.0,2309496.0,
Alabama,1.0,2001.0,2001.0,Male,M,28.0,2158138.0,1.3
Alabama,1.0,2002.0,2002.0,Female,F,25.0,2314370.0,1.1
Alabama,1.0,2002.0,2002.0,Male,M,36.0,2165719.0,1.7
Alabama,1.0,2003.0,2003.0,Female,F,14.0,2324069.0,
Alabama,1.0,2003.0,2003.0,Male,M,26.0,2179422.0,1.2
Alabama,1.0,2004.0,2004.0,Female,F,25.0,2337857.0,1.1
Alabama,1.0,2004.0,2004.0,Male,M,51.0,2192872.0,2.3
Alabama,1.0,2005.0,2005.0,Female,F,22.0,2356423.0,0.9
Alabama,1.0,2005.0,2005.0,Male,M,43.0,2213382.0,1.9
Alabama,1.0,2006.0,2006.0,Female,F,45.0,2385480.0,1.9
Alabama,1.0,2006.0,2006.0,Male,M,51.0,2243501.0,2.3
Alabama,1.0,2007.0,2007.0,Female,F,54.0,2407275.0,2.2
Alabama,1.0,2007.0,2007.0,Male,M,92.0,2265565.0,4.1
Alabama,1.0,2008.0,2008.0,Female,F,66.0,2430257.0,2.7
Alabama,1.0,2008.0,2008.0,Male,M,90.0,2287949.0,3.9
Alabama,1.0,2009.0,2009.0,Female,F,74.0,2448159.0,3.0
Alabama,1.0,2009.0,2009.0,Male,M,104.0,2309779.0,4.5
Alabama,1.0,2010.0,2010.0,Female,F,58.0,2459548.0,2.4
Alabama,1.0,2010.0,2010.0,Male,M,109.0,2320188.0,4.7
Alabama,1.0,2011.0,2011.0,Female,F,68.0,2473249.0,2.7
Alabama,1.0,2011.0,2011.0,Male,M,93.0,2329491.0,4.0
Alabama,1.0,2012.0,2012.0,Female,F,55.0,2483466.0,2.2
Alabama,1.0,2012.0,2012.0,Male,M,92.0,2338557.0,3.9
Alabama,1.0,2013.0,2013.0,Female,F,53.0,2488375.0,2.1
Alabama,1.0,2013.0,2013.0,Male,M,97.0,2345347.0,4.1
Alabama,1.0,2014.0,2014.0,Female,F,98.0,2499410.0,3.9
Alabama,1.0,2014.0,2014.0,Male,M,154.0,2349967.0,6.6
Alabama,1.0,2015.0,2015.0,Female,F,91.0,2505795.0,3.6
Alabama,1.0,2015.0,2015.0,Male,M,170.0,2353184.0,7.2
Alabama,1.0,2016.0,2016.0,Female,F,111.0,2507714.0,4.4
Alabama,1.0,2016.0,2016.0,Male,M,209.0,2355586.0,8.9
Alabama,1.0,2017.0,2017.0,Female,F,128.0,2514911.0,5.1
Alabama,1.0,2017.0,2017.0,Male,M,267.0,2359836.0,11.3
Alabama,1.0,2018.0,2018.0,Female,F,119.0,2523756.0,4.7
Alabama,1.0,2018.0,2018.0,Male,M,234.0,2364115.0,9.9
Alabama,1.0,2019.0,2019.0,Female,F,138.0,2533668.0,5.4
Alabama,1.0,2019.0,2019.0,Male,M,250.0,2369517.0,10.6
Alabama,1.0,2020.0,2020.0,Female,F,181.0,2544566.0,7.1
Alabama,1.0,2020.0,2020.0,Male,M,413.0,2376966.0,17.4
Alaska,2.0,1999.0,1999.0,Female,F,,301267.0,
Alaska,2.0,1999.0,1999.0,Male,M,,323514.0,
Alaska,2.0,2000.0,2000.0,Female,F,13.0,302820.0,
Alaska,2.0,2000.0,2000.0,Male,M,,324112.0,
Alaska,2.0,2001.0,2001.0,Female,F,,305579.0,
Alaska,2.0,2001.0,2001.0,Male,M,,328135.0,
Alaska,2.0,2002.0,2002.0,Female,F,,309633.0,
Alaska,2.0,2002.0,2002.0,Male,M,,332704.0,
Alaska,2.0,2003.0,2003.0,Female,F,,313034.0,
Alaska,2.0,2003.0,2003.0,Male,M,,335380.0,
Alaska,2.0,2004.0,2004.0,Female,F,,317807.0,
Alaska,2.0,2004.0,2004.0,Male,M,,341479.0,
Alaska,2.0,2005.0,2005.0,Female,F,,320920.0,
Alaska,2.0,2005.0,2005.0,Male,M,,346026.0,
Alaska,2.0,2006.0,2006.0,Female,F,,325121.0,
Alaska,2.0,2006.0,2006.0,Male,M,20.0,350181.0,5.7
Alaska,2.0,2007.0,2007.0,Female,F,,327138.0,
Alaska,2.0,2007.0,2007.0,Male,M,,353162.0,
Alaska,2.0,2008.0,2008.0,Female,F,17.0,329412.0,
Alaska,2.0,2008.0,2008.0,Male,M,49.0,358043.0,13.7
Alaska,2.0,2009.0,2009.0,Female,F,25.0,337002.0,7.4
Alaska,2.0,2009.0,2009.0,Male,M,48.0,361893.0,13.3
Alaska,2.0,2010.0,2010.0,Female,F,27.0,340603.0,7.9
Alaska,2.0,2010.0,2010.0,Male,M,30.0,369628.0,8.1
Alaska,2.0,2011.0,2011.0,Female,F,19.0,347526.0,
Alaska,2.0,2011.0,2011.0,Male,M,43.0,375192.0,11.5
Alaska,2.0,2012.0,2012.0,Female,F,30.0,350211.0,8.6
Alaska,2.0,2012.0,2012.0,Male,M,48.0,381238.0,12.6
Alaska,2.0,2013.0,2013.0,Female,F,20.0,349564.0,5.7
Alaska,2.0,2013.0,2013.0,Male,M,48.0,385568.0,12.4
Alaska,2.0,2014.0,2014.0,Female,F,26.0,349436.0,7.4
Alaska,2.0,2014.0,2014.0,Male,M,42.0,387296.0,10.8
Alaska,2.0,2015.0,2015.0,Female,F,30.0,349407.0,8.6
Alaska,2.0,2015.0,2015.0,Male,M,49.0,389025.0,12.6
Alaska,2.0,2016.0,2016.0,Female,F,20.0,353762.0,5.7
Alaska,2.0,2016.0,2016.0,Male,M,62.0,388132.0,16.0
Alaska,2.0,2017.0,2017.0,Female,F,34.0,353003.0,9.6
Alaska,2.0,2017.0,2017.0,Male,M,55.0,386792.0,14.2
Alaska,2.0,2018.0,2018.0,Female,F,28.0,352865.0,7.9
Alaska,2.0,2018.0,2018.0,Male,M,33.0,384573.0,8.6
Alaska,2.0,2019.0,2019.0,Female,F,19.0,350127.0,
Alaska,2.0,2019.0,2019.0,Male,M,56.0,381418.0,14.7
Alaska,2.0,2020.0,2020.0,Female,F,37.0,349621.0,10.6
Alaska,2.0,2020.0,2020.0,Male,M,66.0,381537.0,17.3
Arizona,4.0,1999.0,1999.0,Female,F,34.0,2518300.0,1.4
Arizona,4.0,1999.0,1999.0,Male,M,149.0,2505524.0,5.9
Arizona,4.0,2000.0,2000.0,Female,F,34.0,2569575.0,1.3
Arizona,4.0,2000.0,2000.0,Male,M,161.0,2561057.0,6.3
Arizona,4.0,2001.0,2001.0,Female,F,53.0,2641676.0,2.0
Arizona,4.0,2001.0,2001.0,Male,M,159.0,2631801.0,6.0
Arizona,4.0,2002.0,2002.0,Female,F,67.0,2704217.0,2.5
Arizona,4.0,2002.0,2002.0,Male,M,188.0,2692038.0,7.0
Arizona,4.0,2003.0,2003.0,Female,F,91.0,2764077.0,3.3
Arizona,4.0,2003.0,2003.0,Male,M,192.0,2746287.0,7.0
Arizona,4.0,2004.0,2004.0,Female,F,71.0,2835606.0,2.5
Arizona,4.0,2004.0,2004.0,Male,M,201.0,2816798.0,7.1
Arizona,4.0,2005.0,2005.0,Female,F,113.0,2930811.0,3.9
Arizona,4.0,2005.0,2005.0,Male,M,202.0,2908266.0,6.9
Arizona,4.0,2006.0,2006.0,Female,F,118.0,3026134.0,3.9
Arizona,4.0,2006.0,2006.0,Male,M,249.0,3003007.0,8.3
Arizona,4.0,2007.0,2007.0,Female,F,118.0,3096998.0,3.8
Arizona,4.0,2007.0,2007.0,Male,M,251.0,3070683.0,8.2
Arizona,4.0,2008.0,2008.0,Female,F,139.0,3155278.0,4.4
Arizona,4.0,2008.0,2008.0,Male,M,261.0,3125084.0,8.4
Arizona,4.0,2009.0,2009.0,Female,F,166.0,3189908.0,5.2
Arizona,4.0,2009.0,2009.0,Male,M,323.0,3153246.0,10.2
Arizona,4.0,2010.0,2010.0,Female,F,201.0,3216194.0,6.2
Arizona,4.0,2010.0,2010.0,Male,M,329.0,3175823.0,10.4
Arizona,4.0,2011.0,2011.0,Female,F,161.0,3258634.0,4.9
Arizona,4.0,2011.0,2011.0,Male,M,304.0,3223871.0,9.4
Arizona,4.0,2012.0,2012.0,Female,F,158.0,3294772.0,4.8
Arizona,4.0,2012.0,2012.0,Male,M,259.0,3258483.0,7.9
Arizona,4.0,2013.0,2013.0,Female,F,158.0,3331505.0,4.7
Arizona,4.0,2013.0,2013.0,Male,M,276.0,3295119.0,8.4
Arizona,4.0,2014.0,2014.0,Female,F,166.0,3387637.0,4.9
Arizona,4.0,2014.0,2014.0,Male,M,331.0,3343847.0,9.9
Arizona,4.0,2015.0,2015.0,Female,F,216.0,3436575.0,6.3
Arizona,4.0,2015.0,2015.0,Male,M,350.0,3391490.0,10.3
Arizona,4.0,2016.0,2016.0,Female,F,222.0,3488176.0,6.4
Arizona,4.0,2016.0,2016.0,Male,M,458.0,3442895.0,13.3
Arizona,4.0,2017.0,2017.0,Female,F,249.0,3527969.0,7.1
Arizona,4.0,2017.0,2017.0,Male,M,568.0,3488301.0,16.3
Arizona,4.0,2018.0,2018.0,Female,F,289.0,3606307.0,8.0
Arizona,4.0,2018.0,2018.0,Male,M,714.0,3565339.0,20.0
Arizona,4.0,2019.0,2019.0,Female,F,318.0,3661420.0,8.7
Arizona,4.0,2019.0,2019.0,Male,M,872.0,3617297.0,24.1
Arizona,4.0,2020.0,2020.0,Female,F,470.0,3735475.0,12.6
Arizona,4.0,2020.0,2020.0,Male,M,1280.0,3685926.0,34.7
Arkansas,5.0,1999.0,1999.0,Female,F,,1359445.0,
Arkansas,5.0,1999.0,1999.0,Male,M,,1292415.0,
Arkansas,5.0,2000.0,2000.0,Female,F,,1368707.0,
Arkansas,5.0,2000.0,2000.0,Male,M,,1304693.0,
Arkansas,5.0,2001.0,2001.0,Female,F,,1376845.0,
Arkansas,5.0,2001.0,2001.0,Male,M,,1314726.0,
Arkansas,5.0,2002.0,2002.0,Female,F,10.0,1383239.0,
Arkansas,5.0,2002.0,2002.0,Male,M,15.0,1322688.0,
Arkansas,5.0,2003.0,2003.0,Female,F,,1391523.0,
Arkansas,5.0,2003.0,2003.0,Male,M,16.0,1333293.0,
Arkansas,5.0,2004.0,2004.0,Female,F,14.0,1403048.0,
Arkansas,5.0,2004.0,2004.0,Male,M,36.0,1346638.0,2.7
Arkansas,5.0,2005.0,2005.0,Female,F,12.0,1418295.0,
Arkansas,5.0,2005.0,2005.0,Male,M,41.0,1362802.0,3.0
Arkansas,5.0,2006.0,2006.0,Female,F,17.0,1438428.0,
Arkansas,5.0,2006.0,2006.0,Male,M,48.0,1383333.0,3.5
Arkansas,5.0,2007.0,2007.0,Female,F,22.0,1451358.0,1.5
Arkansas,5.0,2007.0,2007.0,Male,M,34.0,1397292.0,2.4
Arkansas,5.0,2008.0,2008.0,Female,F,50.0,1464220.0,3.4
Arkansas,5.0,2008.0,2008.0,Male,M,66.0,1410334.0,4.7
Arkansas,5.0,2009.0,2009.0,Female,F,48.0,1475013.0,3.3
Arkansas,5.0,2009.0,2009.0,Male,M,83.0,1421830.0,5.8
Arkansas,5.0,2010.0,2010.0,Female,F,56.0,1484281.0,3.8
Arkansas,5.0,2010.0,2010.0,Male,M,75.0,1431637.0,5.2
Arkansas,5.0,2011.0,2011.0,Female,F,43.0,1495200.0,2.9
Arkansas,5.0,2011.0,2011.0,Male,M,86.0,1442779.0,6.0
Arkansas,5.0,2012.0,2012.0,Female,F,57.0,1500641.0,3.8
Arkansas,5.0,2012.0,2012.0,Male,M,69.0,1448490.0,4.8
Arkansas,5.0,2013.0,2013.0,Female,F,51.0,1505782.0,3.4
Arkansas,5.0,2013.0,2013.0,Male,M,64.0,1453591.0,4.4
Arkansas,5.0,2014.0,2014.0,Female,F,53.0,1509053.0,3.5
Arkansas,5.0,2014.0,2014.0,Male,M,76.0,1457316.0,5.2
Arkansas,5.0,2015.0,2015.0,Female,F,63.0,1515348.0,4.2
Arkansas,5.0,2015.0,2015.0,Male,M,80.0,1462856.0,5.5
Arkansas,5.0,2016.0,2016.0,Female,F,59.0,1520375.0,3.9
Arkansas,5.0,2016.0,2016.0,Male,M,72.0,1467873.0,4.9
Arkansas,5.0,2017.0,2017.0,Female,F,70.0,1528215.0,4.6
Arkansas,5.0,2017.0,2017.0,Male,M,83.0,1476064.0,5.6
Arkansas,5.0,2018.0,2018.0,Female,F,66.0,1533682.0,4.3
Arkansas,5.0,2018.0,2018.0,Male,M,102.0,1480143.0,6.9
Arkansas,5.0,2019.0,2019.0,Female,F,64.0,1536188.0,4.2
Arkansas,5.0,2019.0,2019.0,Male,M,111.0,1481616.0,7.5
Arkansas,5.0,2020.0,2020.0,Female,F,102.0,1543666.0,6.6
Arkansas,5.0,2020.0,2020.0,Male,M,145.0,1486856.0,9.8
California,6.0,1999.0,1999.0,Female,F,273.0,16800161.0,1.6
California,6.0,1999.0,1999.0,Male,M,1058.0,16699043.0,6.3
California,6.0,2000.0,2000.0,Female,F,195.0,16996756.0,1.1
California,6.0,2000.0,2000.0,Male,M,696.0,16874892.0,4.1
California,6.0,2001.0,2001.0,Female,F,109.0,17294223.0,0.6
California,6.0,2001.0,2001.0,Male,M,383.0,17185235.0,2.2
California,6.0,2002.0,2002.0,Female,F,356.0,17498462.0,2.0
California,6.0,2002.0,2002.0,Male,M,891.0,17373381.0,5.1
California,6.0,2003.0,2003.0,Female,F,319.0,17709509.0,1.8
California,6.0,2003.0,2003.0,Male,M,850.0,17543650.0,4.8
California,6.0,2004.0,2004.0,Female,F,360.0,17871415.0,2.0
California,6.0,2004.0,2004.0,Male,M,810.0,17703161.0,4.6
California,6.0,2005.0,2005.0,Female,F,369.0,17996230.0,2.1
California,6.0,2005.0,2005.0,Male,M,773.0,17831713.0,4.3
California,6.0,2006.0,2006.0,Female,F,396.0,18097471.0,2.2
California,6.0,2006.0,2006.0,Male,M,863.0,17923731.0,4.8
California,6.0,2007.0,2007.0,Female,F,458.0,18214926.0,2.5
California,6.0,2007.0,2007.0,Male,M,946.0,18035385.0,5.2
California,6.0,2008.0,2008.0,Female,F,484.0,18396972.0,2.6
California,6.0,2008.0,2008.0,Male,M,1035.0,18207365.0,5.7
California,6.0,2009.0,2009.0,Female,F,562.0,18583075.0,3.0
California,6.0,2009.0,2009.0,Male,M,1164.0,18378154.0,6.3
California,6.0,2010.0,2010.0,Female,F,562.0,18736126.0,3.0
California,6.0,2010.0,2010.0,Male,M,1066.0,18517830.0,5.8
California,6.0,2011.0,2011.0,Female,F,533.0,18943585.0,2.8
California,6.0,2011.0,2011.0,Male,M,1138.0,18748327.0,6.1
California,6.0,2012.0,2012.0,Female,F,490.0,19122866.0,2.6
California,6.0,2012.0,2012.0,Male,M,1007.0,18918564.0,5.3
California,6.0,2013.0,2013.0,Female,F,516.0,19268325.0,2.7
California,6.0,2013.0,2013.0,Male,M,1155.0,19064196.0,6.1
California,6.0,2014.0,2014.0,Female,F,573.0,19533596.0,2.9
California,6.0,2014.0,2014.0,Male,M,1206.0,19268904.0,6.3
California,6.0,2015.0,2015.0,Female,F,604.0,19701750.0,3.1
California,6.0,2015.0,2015.0,Male,M,1190.0,19443068.0,6.1
California,6.0,2016.0,2016.0,Female,F,525.0,19756656.0,2.7
California,6.0,2016.0,2016.0,Male,M,1244.0,19493361.0,6.4
California,6.0,2017.0,2017.0,Female,F,550.0,19889100.0,2.8
California,6.0,2017.0,2017.0,Male,M,1454.0,19647553.0,7.4
California,6.0,2018.0,2018.0,Female,F,619.0,19893468.0,3.1
California,6.0,2018.0,2018.0,Male,M,1619.0,19663577.0,8.2
California,6.0,2019.0,2019.0,Female,F,758.0,19867369.0,3.8
California,6.0,2019.0,2019.0,Male,M,2241.0,19644854.0,11.4
California,6.0,2020.0,2020.0,Female,F,1186.0,19790589.0,6.0
California,6.0,2020.0,2020.0,Male,M,4121.0,19577489.0,21.0
Colorado,8.0,1999.0,1999.0,Female,F,24.0,2101358.0,1.1
Colorado,8.0,1999.0,1999.0,Male,M,84.0,2124660.0,4.0
Colorado,8.0,2000.0,2000.0,Female,F,37.0,2135278.0,1.7
Colorado,8.0,2000.0,2000.0,Male,M,78.0,2165983.0,3.6
Colorado,8.0,2001.0,2001.0,Female,F,33.0,2195705.0,1.5
Colorado,8.0,2001.0,2001.0,Male,M,90.0,2229982.0,4.0
Colorado,8.0,2002.0,2002.0,Female,F,53.0,2228665.0,2.4
Colorado,8.0,2002.0,2002.0,Male,M,96.0,2261741.0,4.2
Colorado,8.0,2003.0,2003.0,Female,F,38.0,2253214.0,1.7
Colorado,8.0,2003.0,2003.0,Male,M,118.0,2275518.0,5.2
Colorado,8.0,2004.0,2004.0,Female,F,44.0,2274511.0,1.9
Colorado,8.0,2004.0,2004.0,Male,M,116.0,2300502.0,5.0
Colorado,8.0,2005.0,2005.0,Female,F,64.0,2308238.0,2.8
Colorado,8.0,2005.0,2005.0,Male,M,156.0,2323650.0,6.7
Colorado,8.0,2006.0,2006.0,Female,F,80.0,2352960.0,3.4
Colorado,8.0,2006.0,2006.0,Male,M,163.0,2367463.0,6.9
Colorado,8.0,2007.0,2007.0,Female,F,100.0,2396433.0,4.2
Colorado,8.0,2007.0,2007.0,Male,M,163.0,2407435.0,6.8
Colorado,8.0,2008.0,2008.0,Female,F,99.0,2439060.0,4.1
Colorado,8.0,2008.0,2008.0,Male,M,190.0,2450670.0,7.8
Colorado,8.0,2009.0,2009.0,Female,F,105.0,2480710.0,4.2
Colorado,8.0,2009.0,2009.0,Male,M,229.0,2491485.0,9.2
Colorado,8.0,2010.0,2010.0,Female,F,93.0,2508534.0,3.7
Colorado,8.0,2010.0,2010.0,Male,M,149.0,2520662.0,5.9
Colorado,8.0,2011.0,2011.0,Female,F,140.0,2549601.0,5.5
Colorado,8.0,2011.0,2011.0,Male,M,216.0,2567195.0,8.4
Colorado,8.0,2012.0,2012.0,Female,F,139.0,2583877.0,5.4
Colorado,8.0,2012.0,2012.0,Male,M,205.0,2603705.0,7.9
Colorado,8.0,2013.0,2013.0,Female,F,131.0,2621921.0,5.0
Colorado,8.0,2013.0,2013.0,Male,M,228.0,2646446.0,8.6
Colorado,8.0,2014.0,2014.0,Female,F,153.0,2664707.0,5.7
Colorado,8.0,2014.0,2014.0,Male,M,277.0,2691159.0,10.3
Colorado,8.0,2015.0,2015.0,Female,F,157.0,2712811.0,5.8
Colorado,8.0,2015.0,2015.0,Male,M,274.0,2743763.0,10.0
Colorado,8.0,2016.0,2016.0,Female,F,164.0,2754727.0,6.0
Colorado,8.0,2016.0,2016.0,Male,M,314.0,2785818.0,11.3
Colorado,8.0,2017.0,2017.0,Female,F,177.0,2784821.0,6.4
Colorado,8.0,2017.0,2017.0,Male,M,322.0,2822333.0,11.4
Colorado,8.0,2018.0,2018.0,Female,F,156.0,2827696.0,5.5
Colorado,8.0,2018.0,2018.0,Male,M,354.0,2867868.0,12.3
Colorado,8.0,2019.0,2019.0,Female,F,188.0,2857388.0,6.6
Colorado,8.0,2019.0,2019.0,Male,M,365.0,2901348.0,12.6
Colorado,8.0,2020.0,2020.0,Female,F,266.0,2881832.0,9.2
Colorado,8.0,2020.0,2020.0,Male,M,632.0,2925887.0,21.6
Connecticut,9.0,1999.0,1999.0,Female,F,26.0,1747148.0,1.5
Connecticut,9.0,1999.0,1999.0,Male,M,108.0,1639253.0,6.6
Connecticut,9.0,2000.0,2000.0,Female,F,17.0,1756246.0,
Connecticut,9.0,2000.0,2000.0,Male,M,134.0,1649319.0,8.1
Connecticut,9.0,2001.0,2001.0,Female,F,25.0,1768959.0,1.4
Connecticut,9.0,2001.0,2001.0,Male,M,108.0,1663876.0,6.5
Connecticut,9.0,2002.0,2002.0,Female,F,31.0,1780500.0,1.7
Connecticut,9.0,2002.0,2002.0,Male,M,122.0,1678249.0,7.3
Connecticut,9.0,2003.0,2003.0,Female,F,35.0,1793468.0,2.0
Connecticut,9.0,2003.0,2003.0,Male,M,125.0,1690868.0,7.4
Connecticut,9.0,2004.0,2004.0,Female,F,37.0,1798078.0,2.1
Connecticut,9.0,2004.0,2004.0,Male,M,138.0,1698016.0,8.1
Connecticut,9.0,2005.0,2005.0,Female,F,39.0,1802068.0,2.2
Connecticut,9.0,2005.0,2005.0,Male,M,114.0,1704888.0,6.7
Connecticut,9.0,2006.0,2006.0,Female,F,44.0,1807675.0,2.4
Connecticut,9.0,2006.0,2006.0,Male,M,166.0,1709785.0,9.7
Connecticut,9.0,2007.0,2007.0,Female,F,62.0,1811617.0,3.4
Connecticut,9.0,2007.0,2007.0,Male,M,169.0,1715653.0,9.9
Connecticut,9.0,2008.0,2008.0,Female,F,57.0,1820749.0,3.1
Connecticut,9.0,2008.0,2008.0,Male,M,160.0,1724830.0,9.3
Connecticut,9.0,2009.0,2009.0,Female,F,56.0,1828779.0,3.1
Connecticut,9.0,2009.0,2009.0,Male,M,149.0,1733028.0,8.6
Connecticut,9.0,2010.0,2010.0,Female,F,59.0,1834483.0,3.2
Connecticut,9.0,2010.0,2010.0,Male,M,145.0,1739614.0,8.3
Connecticut,9.0,2011.0,2011.0,Female,F,54.0,1835893.0,2.9
Connecticut,9.0,2011.0,2011.0,Male,M,143.0,1744816.0,8.2
Connecticut,9.0,2012.0,2012.0,Female,F,49.0,1840431.0,2.7
Connecticut,9.0,2012.0,2012.0,Male,M,145.0,1749916.0,8.3
Connecticut,9.0,2013.0,2013.0,Female,F,116.0,1841929.0,6.3
Connecticut,9.0,2013.0,2013.0,Male,M,289.0,1754151.0,16.5
Connecticut,9.0,2014.0,2014.0,Female,F,148.0,1842128.0,8.0
Connecticut,9.0,2014.0,2014.0,Male,M,343.0,1754549.0,19.5
Connecticut,9.0,2015.0,2015.0,Female,F,164.0,1839139.0,8.9
Connecticut,9.0,2015.0,2015.0,Male,M,483.0,1751747.0,27.6
Connecticut,9.0,2016.0,2016.0,Female,F,202.0,1830837.0,11.0
Connecticut,9.0,2016.0,2016.0,Male,M,609.0,1745615.0,34.9
Connecticut,9.0,2017.0,2017.0,Female,F,221.0,1836384.0,12.0
Connecticut,9.0,2017.0,2017.0,Male,M,706.0,1751800.0,40.3
Connecticut,9.0,2018.0,2018.0,Female,F,213.0,1829270.0,11.6
Connecticut,9.0,2018.0,2018.0,Male,M,701.0,1743395.0,40.2
Connecticut,9.0,2019.0,2019.0,Female,F,247.0,1825870.0,13.5
Connecticut,9.0,2019.0,2019.0,Male,M,809.0,1739417.0,46.5
Connecticut,9.0,2020.0,2020.0,Female,F,298.0,1822086.0,16.4
Connecticut,9.0,2020.0,2020.0,Male,M,923.0,1734920.0,53.2
Delaware,10.0,1999.0,1999.0,Female,F,,398732.0,
Delaware,10.0,1999.0,1999.0,Male,M,20.0,376258.0,5.3
Delaware,10.0,2000.0,2000.0,Female,F,11.0,403059.0,
Delaware,10.0,2000.0,2000.0,Male,M,12.0,380541.0,
Delaware,10.0,2001.0,2001.0,Female,F,,409349.0,
Delaware,10.0,2001.0,2001.0,Male,M,16.0,386350.0,
Delaware,10.0,2002.0,2002.0,Female,F,,414652.0,
Delaware,10.0,2002.0,2002.0,Male,M,29.0,391517.0,7.4
Delaware,10.0,2003.0,2003.0,Female,F,,420802.0,
Delaware,10.0,2003.0,2003.0,Male,M,24.0,397201.0,6.0
Delaware,10.0,2004.0,2004.0,Female,F,,427320.0,
Delaware,10.0,2004.0,2004.0,Male,M,21.0,403483.0,5.2
Delaware,10.0,2005.0,2005.0,Female,F,,435227.0,
Delaware,10.0,2005.0,2005.0,Male,M,15.0,409923.0,
Delaware,10.0,2006.0,2006.0,Female,F,,442766.0,
Delaware,10.0,2006.0,2006.0,Male,M,23.0,416502.0,5.5
Delaware,10.0,2007.0,2007.0,Female,F,13.0,449398.0,
Delaware,10.0,2007.0,2007.0,Male,M,19.0,422351.0,
Delaware,10.0,2008.0,2008.0,Female,F,20.0,455481.0,4.4
Delaware,10.0,2008.0,2008.0,Male,M,32.0,428393.0,7.5
Delaware,10.0,2009.0,2009.0,Female,F,23.0,459795.0,5.0
Delaware,10.0,2009.0,2009.0,Male,M,39.0,431935.0,9.0
Delaware,10.0,2010.0,2010.0,Female,F,36.0,462995.0,7.8
Delaware,10.0,2010.0,2010.0,Male,M,51.0,434939.0,11.7
Delaware,10.0,2011.0,2011.0,Female,F,36.0,467299.0,7.7
Delaware,10.0,2011.0,2011.0,Male,M,50.0,439836.0,11.4
Delaware,10.0,2012.0,2012.0,Female,F,22.0,472734.0,4.7
Delaware,10.0,2012.0,2012.0,Male,M,45.0,444358.0,10.1
Delaware,10.0,2013.0,2013.0,Female,F,28.0,477802.0,5.9
Delaware,10.0,2013.0,2013.0,Male,M,67.0,447947.0,15.0
Delaware,10.0,2014.0,2014.0,Female,F,32.0,482925.0,6.6
Delaware,10.0,2014.0,2014.0,Male,M,71.0,452689.0,15.7
Delaware,10.0,2015.0,2015.0,Female,F,42.0,488125.0,8.6
Delaware,10.0,2015.0,2015.0,Male,M,77.0,457809.0,16.8
Delaware,10.0,2016.0,2016.0,Female,F,44.0,491395.0,9.0
Delaware,10.0,2016.0,2016.0,Male,M,102.0,460670.0,22.1
Delaware,10.0,2017.0,2017.0,Female,F,69.0,496425.0,13.9
Delaware,10.0,2017.0,2017.0,Male,M,172.0,465514.0,36.9
Delaware,10.0,2018.0,2018.0,Female,F,102.0,499244.0,20.4
Delaware,10.0,2018.0,2018.0,Male,M,239.0,467927.0,51.1
Delaware,10.0,2019.0,2019.0,Female,F,104.0,502971.0,20.7
Delaware,10.0,2019.0,2019.0,Male,M,264.0,470793.0,56.1
Delaware,10.0,2020.0,2020.0,Female,F,129.0,510069.0,25.3
Delaware,10.0,2020.0,2020.0,Male,M,267.0,476740.0,56.0
District of Columbia,11.0,1999.0,1999.0,Female,F,,301802.0,
District of Columbia,11.0,1999.0,1999.0,Male,M,27.0,268418.0,10.1
District of Columbia,11.0,2000.0,2000.0,Female,F,12.0,302693.0,
District of Columbia,11.0,2000.0,2000.0,Male,M,26.0,269366.0,9.7
District of Columbia,11.0,2001.0,2001.0,Female,F,,303740.0,
District of Columbia,11.0,2001.0,2001.0,Male,M,32.0,270764.0,11.8
District of Columbia,11.0,2002.0,2002.0,Female,F,,303146.0,
District of Columbia,11.0,2002.0,2002.0,Male,M,17.0,270012.0,
District of Columbia,11.0,2003.0,2003.0,Female,F,17.0,300607.0,
District of Columbia,11.0,2003.0,2003.0,Male,M,36.0,267895.0,13.4
District of Columbia,11.0,2004.0,2004.0,Female,F,,300284.0,
District of Columbia,11.0,2004.0,2004.0,Male,M,35.0,267470.0,13.1
District of Columbia,11.0,2005.0,2005.0,Female,F,11.0,299613.0,
District of Columbia,11.0,2005.0,2005.0,Male,M,18.0,267523.0,
District of Columbia,11.0,2006.0,2006.0,Female,F,18.0,301322.0,
District of Columbia,11.0,2006.0,2006.0,Male,M,32.0,269359.0,11.9
District of Columbia,11.0,2007.0,2007.0,Female,F,,302949.0,
District of Columbia,11.0,2007.0,2007.0,Male,M,13.0,271455.0,
District of Columbia,11.0,2008.0,2008.0,Female,F,,306265.0,
District of Columbia,11.0,2008.0,2008.0,Male,M,16.0,273971.0,
District of Columbia,11.0,2009.0,2009.0,Female,F,0.0,311828.0,
District of Columbia,11.0,2009.0,2009.0,Male,M,,280400.0,
District of Columbia,11.0,2010.0,2010.0,Female,F,,317501.0,
District of Columbia,11.0,2010.0,2010.0,Male,M,22.0,284222.0,7.7
District of Columbia,11.0,2011.0,2011.0,Female,F,12.0,325775.0,
District of Columbia,11.0,2011.0,2011.0,Male,M,27.0,292221.0,9.2
