state,state_code,year,year_code,opioid_deaths,population,opioid_death_rate,heroin_deaths,heroin_death_rate,other_deaths,other_death_rate,methadone_deaths,methadone_death_rate,synthetic_deaths,synthetic_death_rate,prescription_deaths,prescription_death_rate
Georgia,13.0,2003,2003.0,213.0,8622793.0,2.5,,,47.0,0.5,64.0,0.7,27.0,0.3,80.0,0.9
Georgia,13.0,2004,2004.0,230.0,8769252.0,2.6,,,32.0,0.4,90.0,1.0,28.0,0.3,88.0,1.0
Georgia,13.0,2005,2005.0,270.0,8925922.0,3.0,,,31.0,0.3,117.0,1.3,43.0,0.5,105.0,1.2
Georgia,13.0,2006,2006.0,301.0,9155813.0,3.3,,,23.0,0.3,131.0,1.4,53.0,0.6,110.0,1.2
Georgia,13.0,2007,2007.0,359.0,9349988.0,3.8,11.0,,39.0,0.4,164.0,1.8,52.0,0.6,129.0,1.4
Georgia,13.0,2008,2008.0,363.0,9504843.0,3.8,23.0,0.2,23.0,0.2,134.0,1.4,47.0,0.5,169.0,1.8
Georgia,13.0,2009,2009.0,438.0,9620846.0,4.6,21.0,0.2,26.0,0.3,155.0,1.6,67.0,0.7,222.0,2.3
Georgia,13.0,2010,2010.0,473.0,9687653.0,4.9,,,27.0,0.3,144.0,1.5,90.0,0.9,265.0,2.7
Georgia,13.0,2011,2011.0,501.0,9815210.0,5.1,30.0,0.3,27.0,0.3,137.0,1.4,75.0,0.8,307.0,3.1
Georgia,13.0,2012,2012.0,496.0,9919945.0,5.0,39.0,0.4,42.0,0.4,155.0,1.6,55.0,0.6,272.0,2.7
Georgia,13.0,2013,2013.0,485.0,9992167.0,4.9,65.0,0.7,34.0,0.3,106.0,1.1,69.0,0.7,280.0,2.8
Georgia,13.0,2014,2014.0,660.0,10097343.0,6.5,152.0,1.5,38.0,0.4,121.0,1.2,166.0,1.6,347.0,3.4
Georgia,13.0,2015,2015.0,801.0,10214860.0,7.8,219.0,2.1,51.0,0.5,112.0,1.1,269.0,2.6,397.0,3.9
Georgia,13.0,2016,2016.0,856.0,10310371.0,8.3,223.0,2.2,52.0,0.5,108.0,1.0,255.0,2.5,417.0,4.0
Georgia,13.0,2017,2017.0,956.0,10429379.0,9.2,261.0,2.5,30.0,0.3,80.0,0.8,406.0,3.9,472.0,4.5
Georgia,13.0,2018,2018.0,809.0,10519475.0,7.7,295.0,2.8,20.0,0.2,77.0,0.7,333.0,3.2,356.0,3.4
Georgia,13.0,2019,2019.0,796.0,10617423.0,7.5,292.0,2.8,20.0,0.2,53.0,0.5,397.0,3.7,321.0,3.0
Georgia,13.0,2020,2020.0,1263.0,10710017.0,11.8,391.0,3.7,35.0,0.3,74.0,0.7,886.0,8.3,414.0,3.9
Hawaii,15.0,1999,1999.0,17.0,1210300.0,,,,,,,,,,12.0,
Hawaii,15.0,2000,2000.0,16.0,1211537.0,,,,,,,,,,11.0,
Hawaii,15.0,2001,2001.0,25.0,1225948.0,2.0,,,,,,,,,17.0,
Hawaii,15.0,2002,2002.0,35.0,1239613.0,2.8,,,,,12.0,,,,19.0,
Hawaii,15.0,2003,2003.0,33.0,1251154.0,2.6,,,,,,,0.0,,18.0,
Hawaii,15.0,2004,2004.0,39.0,1273569.0,3.1,,,,,14.0,,,,18.0,
Hawaii,15.0,2005,2005.0,39.0,1292729.0,3.0,,,,,,,0.0,,24.0,1.9
Hawaii,15.0,2006,2006.0,39.0,1309731.0,3.0,,,10.0,,12.0,,,,22.0,1.7
Hawaii,15.0,2007,2007.0,51.0,1315675.0,3.9,,,,,15.0,,,,27.0,2.1
Hawaii,15.0,2008,2008.0,35.0,1332213.0,2.6,,,,,,,0.0,,20.0,1.5
Hawaii,15.0,2009,2009.0,34.0,1346717.0,2.5,,,,,15.0,,,,15.0,
Hawaii,15.0,2010,2010.0,48.0,1360301.0,3.5,,,10.0,,11.0,,,,26.0,1.9
Hawaii,15.0,2011,2011.0,49.0,1374810.0,3.6,,,,,,,,,31.0,2.3
Hawaii,15.0,2012,2012.0,42.0,1392313.0,3.0,,,,,10.0,,,,23.0,1.7
Hawaii,15.0,2013,2013.0,56.0,1404054.0,4.0,10.0,,,,14.0,,,,32.0,2.3
Hawaii,15.0,2014,2014.0,44.0,1419561.0,3.1,11.0,,,,,,,,24.0,1.7
Hawaii,15.0,2015,2015.0,50.0,1431603.0,3.5,15.0,,,,,,11.0,,27.0,1.9
Hawaii,15.0,2016,2016.0,66.0,1428557.0,4.6,20.0,1.4,,,13.0,,,,36.0,2.5
Hawaii,15.0,2017,2017.0,42.0,1427538.0,2.9,10.0,,,,,,,,24.0,1.7
Hawaii,15.0,2018,2018.0,54.0,1420491.0,3.8,16.0,,,,,,12.0,,24.0,1.7
Hawaii,15.0,2019,2019.0,43.0,1415872.0,3.0,18.0,,,,,,18.0,,14.0,
Hawaii,15.0,2020,2020.0,69.0,1407006.0,4.9,21.0,1.5,0.0,,,,37.0,2.6,24.0,1.7
Idaho,16.0,1999,1999.0,20.0,1275674.0,1.6,,,,,,,,,,
Idaho,16.0,2000,2000.0,15.0,1293953.0,,,,,,,,0.0,,,
Idaho,16.0,2001,2001.0,36.0,1319962.0,2.7,,,,,,,,,21.0,1.6
Idaho,16.0,2002,2002.0,29.0,1340372.0,2.2,,,,,,,,,15.0,
Idaho,16.0,2003,2003.0,39.0,1363380.0,2.9,,,,,16.0,,,,22.0,1.6
Idaho,16.0,2004,2004.0,37.0,1391802.0,2.7,,,,,19.0,,,,13.0,
Idaho,16.0,2005,2005.0,30.0,1428241.0,2.1,,,,,,,,,13.0,
Idaho,16.0,2006,2006.0,53.0,1468669.0,3.6,,,,,25.0,1.7,,,23.0,1.6
Idaho,16.0,2007,2007.0,49.0,1505105.0,3.3,,,,,20.0,1.3,,,26.0,1.7
Idaho,16.0,2008,2008.0,49.0,1534320.0,3.2,,,,,15.0,,,,29.0,1.9
Idaho,16.0,2009,2009.0,43.0,1554439.0,2.8,,,,,14.0,,,,22.0,1.4
Idaho,16.0,2010,2010.0,58.0,1567582.0,3.7,0.0,,,,24.0,1.5,11.0,,28.0,1.8
Idaho,16.0,2011,2011.0,53.0,1584985.0,3.3,0.0,,,,18.0,,,,30.0,1.9
Idaho,16.0,2012,2012.0,40.0,1595728.0,2.5,,,,,,,10.0,,19.0,
Idaho,16.0,2013,2013.0,58.0,1612136.0,3.6,,,,,,,12.0,,36.0,2.2
Idaho,16.0,2014,2014.0,62.0,1634464.0,3.8,11.0,,,,16.0,,11.0,,33.0,2.0
Idaho,16.0,2015,2015.0,72.0,1654930.0,4.4,16.0,,,,10.0,,14.0,,38.0,2.3
Idaho,16.0,2016,2016.0,96.0,1683140.0,5.7,22.0,1.3,,,14.0,,16.0,,48.0,2.9
Idaho,16.0,2017,2017.0,80.0,1716943.0,4.7,22.0,1.3,,,10.0,,18.0,,42.0,2.4
Idaho,16.0,2018,2018.0,98.0,1754208.0,5.6,27.0,1.5,,,,,23.0,1.3,50.0,2.9
Idaho,16.0,2019,2019.0,110.0,1787065.0,6.2,37.0,2.1,,,,,27.0,1.5,55.0,3.1
Idaho,16.0,2020,2020.0,144.0,1826913.0,7.9,38.0,2.1,,,12.0,,58.0,3.2,70.0,3.8
Illinois,17.0,1999,1999.0,449.0,12359020.0,3.6,28.0,0.2,370.0,3.0,25.0,0.2,16.0,,32.0,0.3
Illinois,17.0,2000,2000.0,522.0,12419293.0,4.2,34.0,0.3,425.0,3.4,51.0,0.4,13.0,,28.0,0.2
Illinois,17.0,2001,2001.0,473.0,12488445.0,3.8,35.0,0.3,346.0,2.8,49.0,0.4,17.0,,48.0,0.4
Illinois,17.0,2002,2002.0,514.0,12525556.0,4.1,45.0,0.4,372.0,3.0,59.0,0.5,28.0,0.2,58.0,0.5
Illinois,17.0,2003,2003.0,424.0,12556006.0,3.4,19.0,,305.0,2.4,60.0,0.5,27.0,0.2,44.0,0.4
Illinois,17.0,2004,2004.0,492.0,12589773.0,3.9,35.0,0.3,343.0,2.7,63.0,0.5,31.0,0.2,53.0,0.4
Illinois,17.0,2005,2005.0,553.0,12609903.0,4.4,46.0,0.4,344.0,2.7,75.0,0.6,52.0,0.4,79.0,0.6
Illinois,17.0,2006,2006.0,817.0,12643955.0,6.5,62.0,0.5,332.0,2.6,82.0,0.6,362.0,2.9,85.0,0.7
Illinois,17.0,2007,2007.0,630.0,12695866.0,5.0,58.0,0.5,331.0,2.6,87.0,0.7,88.0,0.7,112.0,0.9
Illinois,17.0,2008,2008.0,770.0,12747038.0,6.0,99.0,0.8,442.0,3.5,78.0,0.6,67.0,0.5,140.0,1.1
Illinois,17.0,2009,2009.0,799.0,12796778.0,6.2,110.0,0.9,435.0,3.4,81.0,0.6,91.0,0.7,156.0,1.2
Illinois,17.0,2010,2010.0,784.0,12830632.0,6.1,141.0,1.1,417.0,3.3,72.0,0.6,92.0,0.7,137.0,1.1
Illinois,17.0,2011,2011.0,840.0,12869257.0,6.5,162.0,1.3,467.0,3.6,77.0,0.6,76.0,0.6,129.0,1.0
Illinois,17.0,2012,2012.0,1069.0,12875255.0,8.3,257.0,2.0,589.0,4.6,96.0,0.7,72.0,0.6,141.0,1.1
Illinois,17.0,2013,2013.0,975.0,12882135.0,7.6,557.0,4.3,217.0,1.7,86.0,0.7,70.0,0.5,141.0,1.1
Illinois,17.0,2014,2014.0,1091.0,12880580.0,8.5,684.0,5.3,122.0,0.9,96.0,0.7,105.0,0.8,197.0,1.5
Illinois,17.0,2015,2015.0,1273.0,12859995.0,9.9,817.0,6.4,113.0,0.9,95.0,0.7,247.0,1.9,217.0,1.7
Illinois,17.0,2016,2016.0,1816.0,12801539.0,14.2,1008.0,7.9,117.0,0.9,118.0,0.9,858.0,6.7,317.0,2.5
Illinois,17.0,2017,2017.0,2079.0,12802023.0,16.2,1159.0,9.1,69.0,0.5,151.0,1.2,1201.0,9.4,422.0,3.3
Illinois,17.0,2018,2018.0,2044.0,12741080.0,16.0,1015.0,8.0,41.0,0.3,144.0,1.1,1506.0,11.8,349.0,2.7
Illinois,17.0,2019,2019.0,2131.0,12671821.0,16.8,958.0,7.6,52.0,0.4,137.0,1.1,1671.0,13.2,374.0,3.0
Illinois,17.0,2020,2020.0,2864.0,12587530.0,22.8,1040.0,8.3,65.0,0.5,209.0,1.7,2428.0,19.3,472.0,3.7
Indiana,18.0,1999,1999.0,29.0,6044969.0,0.5,,,,,,,,,12.0,
Indiana,18.0,2000,2000.0,29.0,6080485.0,0.5,,,,,,,,,10.0,
Indiana,18.0,2001,2001.0,35.0,6127760.0,0.6,,,,,,,,,12.0,
Indiana,18.0,2002,2002.0,30.0,6155967.0,0.5,0.0,,,,11.0,,,,12.0,
Indiana,18.0,2003,2003.0,97.0,6196638.0,1.6,,,14.0,,36.0,0.6,21.0,0.3,33.0,0.5
Indiana,18.0,2004,2004.0,92.0,6233007.0,1.5,,,20.0,0.3,24.0,0.4,16.0,,33.0,0.5
Indiana,18.0,2005,2005.0,114.0,6278616.0,1.8,,,15.0,,45.0,0.7,19.0,,46.0,0.7
Indiana,18.0,2006,2006.0,107.0,6332669.0,1.7,,,11.0,,36.0,0.6,32.0,0.5,34.0,0.5
Indiana,18.0,2007,2007.0,160.0,6379599.0,2.5,,,22.0,0.3,55.0,0.9,34.0,0.5,57.0,0.9
Indiana,18.0,2008,2008.0,190.0,6424806.0,3.0,34.0,0.5,24.0,0.4,50.0,0.8,35.0,0.5,66.0,1.0
Indiana,18.0,2009,2009.0,257.0,6459325.0,4.0,53.0,0.8,16.0,,67.0,1.0,47.0,0.7,120.0,1.9
Indiana,18.0,2010,2010.0,227.0,6483802.0,3.5,50.0,0.8,23.0,0.4,55.0,0.8,33.0,0.5,103.0,1.6
Indiana,18.0,2011,2011.0,291.0,6516922.0,4.5,65.0,1.0,39.0,0.6,49.0,0.8,29.0,0.4,134.0,2.1
Indiana,18.0,2012,2012.0,310.0,6537334.0,4.7,105.0,1.6,47.0,0.7,39.0,0.6,31.0,0.5,110.0,1.7
Indiana,18.0,2013,2013.0,306.0,6570902.0,4.7,149.0,2.3,46.0,0.7,24.0,0.4,24.0,0.4,91.0,1.4
Indiana,18.0,2014,2014.0,376.0,6596855.0,5.7,158.0,2.4,52.0,0.8,28.0,0.4,66.0,1.0,112.0,1.7
Indiana,18.0,2015,2015.0,477.0,6619680.0,7.2,219.0,3.3,80.0,1.2,34.0,0.5,109.0,1.6,113.0,1.7
Indiana,18.0,2016,2016.0,713.0,6633053.0,10.7,277.0,4.2,74.0,1.1,29.0,0.4,284.0,4.3,207.0,3.1
Indiana,18.0,2017,2017.0,1084.0,6666818.0,16.3,317.0,4.8,130.0,1.9,45.0,0.7,599.0,9.0,354.0,5.3
Indiana,18.0,2018,2018.0,1013.0,6691878.0,15.1,302.0,4.5,57.0,0.9,50.0,0.7,670.0,10.0,286.0,4.3
Indiana,18.0,2019,2019.0,1158.0,6732219.0,17.2,297.0,4.4,43.0,0.6,53.0,0.8,845.0,12.6,316.0,4.7
Indiana,18.0,2020,2020.0,1729.0,6754953.0,25.6,204.0,3.0,56.0,0.8,43.0,0.6,1532.0,22.7,376.0,5.6
Iowa,19.0,1999,1999.0,10.0,2917634.0,,,,,,,,,,,
Iowa,19.0,2000,2000.0,12.0,2926324.0,,,,,,,,,,,
Iowa,19.0,2001,2001.0,14.0,2931997.0,,,,,,0.0,,,,10.0,
Iowa,19.0,2002,2002.0,31.0,2934234.0,1.1,,,,,,,,,13.0,
Iowa,19.0,2003,2003.0,28.0,2941999.0,1.0,,,,,,,10.0,,10.0,
Iowa,19.0,2004,2004.0,38.0,2953635.0,1.3,,,,,11.0,,,,19.0,
Iowa,19.0,2005,2005.0,54.0,2964454.0,1.8,,,,,16.0,,,,27.0,0.9
Iowa,19.0,2006,2006.0,66.0,2982644.0,2.2,,,,,17.0,,,,38.0,1.3
Iowa,19.0,2007,2007.0,70.0,2999212.0,2.3,,,,,30.0,1.0,10.0,,30.0,1.0
Iowa,19.0,2008,2008.0,88.0,3016734.0,2.9,10.0,,,,18.0,,15.0,,50.0,1.7
Iowa,19.0,2009,2009.0,107.0,3032870.0,3.5,,,10.0,,26.0,0.9,23.0,0.8,64.0,2.1
Iowa,19.0,2010,2010.0,113.0,3046355.0,3.7,,,13.0,,31.0,1.0,33.0,1.1,51.0,1.7
Iowa,19.0,2011,2011.0,132.0,3062309.0,4.3,13.0,,24.0,0.8,34.0,1.1,19.0,,60.0,2.0
Iowa,19.0,2012,2012.0,136.0,3074186.0,4.4,13.0,,12.0,,33.0,1.1,25.0,0.8,78.0,2.5
Iowa,19.0,2013,2013.0,147.0,3090416.0,4.8,30.0,1.0,18.0,,20.0,0.6,27.0,0.9,81.0,2.6
Iowa,19.0,2014,2014.0,136.0,3107126.0,4.4,37.0,1.2,20.0,0.6,14.0,,24.0,0.8,69.0,2.2
Iowa,19.0,2015,2015.0,148.0,3123899.0,4.7,44.0,1.4,18.0,,21.0,0.7,33.0,1.1,64.0,2.0
Iowa,19.0,2016,2016.0,161.0,3134693.0,5.1,47.0,1.5,11.0,,12.0,,52.0,1.7,69.0,2.2
Iowa,19.0,2017,2017.0,176.0,3145711.0,5.6,60.0,1.9,11.0,,15.0,,86.0,2.7,70.0,2.2
Iowa,19.0,2018,2018.0,122.0,3156145.0,3.9,34.0,1.1,,,,,72.0,2.3,43.0,1.4
Iowa,19.0,2019,2019.0,139.0,3155070.0,4.4,42.0,1.3,,,11.0,,95.0,3.0,39.0,1.2
Iowa,19.0,2020,2020.0,196.0,3163561.0,6.2,54.0,1.7,,,11.0,,159.0,5.0,34.0,1.1
Kansas,20.0,1999,1999.0,22.0,2678338.0,0.8,,,,,,,,,,
Kansas,20.0,2000,2000.0,14.0,2688418.0,,,,,,,,,,,
Kansas,20.0,2001,2001.0,38.0,2702162.0,1.4,,,,,,,,,18.0,
Kansas,20.0,2002,2002.0,58.0,2713535.0,2.1,0.0,,,,18.0,,11.0,,30.0,1.1
Kansas,20.0,2003,2003.0,54.0,2723004.0,2.0,,,,,16.0,,,,29.0,1.1
Kansas,20.0,2004,2004.0,79.0,2734373.0,2.9,,,,,25.0,0.9,13.0,,41.0,1.5
Kansas,20.0,2005,2005.0,83.0,2745299.0,3.0,,,,,37.0,1.3,15.0,,39.0,1.4
Kansas,20.0,2006,2006.0,84.0,2762931.0,3.0,,,,,35.0,1.3,12.0,,42.0,1.5
Kansas,20.0,2007,2007.0,78.0,2783785.0,2.8,,,,,31.0,1.1,,,39.0,1.4
Kansas,20.0,2008,2008.0,76.0,2808076.0,2.7,,,,,13.0,,16.0,,39.0,1.4
Kansas,20.0,2009,2009.0,120.0,2832704.0,4.2,11.0,,,,36.0,1.3,28.0,1.0,48.0,1.7
Kansas,20.0,2010,2010.0,85.0,2853118.0,3.0,,,,,22.0,0.8,14.0,,40.0,1.4
Kansas,20.0,2011,2011.0,91.0,2871238.0,3.2,,,,,25.0,0.9,17.0,,49.0,1.7
Kansas,20.0,2012,2012.0,147.0,2885905.0,5.1,15.0,,,,28.0,1.0,40.0,1.4,71.0,2.5
Kansas,20.0,2013,2013.0,131.0,2893957.0,4.5,12.0,,,,29.0,1.0,33.0,1.1,65.0,2.2
Kansas,20.0,2014,2014.0,140.0,2904021.0,4.8,19.0,,,,32.0,1.1,25.0,0.9,74.0,2.5
Kansas,20.0,2015,2015.0,129.0,2911641.0,4.4,21.0,0.7,,,26.0,0.9,29.0,1.0,63.0,2.2
Kansas,20.0,2016,2016.0,119.0,2907289.0,4.1,32.0,1.1,,,,,20.0,0.7,63.0,2.2
Kansas,20.0,2017,2017.0,118.0,2913123.0,4.1,23.0,0.8,,,14.0,,24.0,0.8,60.0,2.1
Kansas,20.0,2018,2018.0,132.0,2911505.0,4.5,32.0,1.1,,,13.0,,39.0,1.3,59.0,2.0
Kansas,20.0,2019,2019.0,167.0,2913314.0,5.7,41.0,1.4,,,16.0,,72.0,2.5,56.0,1.9
Kansas,20.0,2020,2020.0,240.0,2913805.0,8.2,36.0,1.2,,,,,162.0,5.6,59.0,2.0
Kentucky,21.0,1999,1999.0,43.0,4018053.0,1.1,0.0,,,,,,,,29.0,0.7
Kentucky,21.0,2000,2000.0,87.0,4041769.0,2.2,,,29.0,0.7,28.0,0.7,,,47.0,1.2
Kentucky,21.0,2001,2001.0,125.0,4068132.0,3.1,,,23.0,0.6,46.0,1.1,14.0,,77.0,1.9
Kentucky,21.0,2002,2002.0,158.0,4089875.0,3.9,,,25.0,0.6,72.0,1.8,25.0,0.6,74.0,1.8
Kentucky,21.0,2003,2003.0,214.0,4117170.0,5.2,,,30.0,0.7,121.0,2.9,23.0,0.6,84.0,2.0
Kentucky,21.0,2004,2004.0,205.0,4146101.0,4.9,0.0,,32.0,0.8,121.0,2.9,28.0,0.7,82.0,2.0
Kentucky,21.0,2005,2005.0,259.0,4182742.0,6.2,0.0,,41.0,1.0,143.0,3.4,26.0,0.6,116.0,2.8
Kentucky,21.0,2006,2006.0,291.0,4219239.0,6.9,,,24.0,0.6,154.0,3.6,44.0,1.0,148.0,3.5
Kentucky,21.0,2007,2007.0,300.0,4256672.0,7.0,,,30.0,0.7,144.0,3.4,34.0,0.8,155.0,3.6
Kentucky,21.0,2008,2008.0,316.0,4289878.0,7.4,,,35.0,0.8,112.0,2.6,36.0,0.8,197.0,4.6
Kentucky,21.0,2009,2009.0,367.0,4317074.0,8.5,16.0,,38.0,0.9,81.0,1.9,52.0,1.2,246.0,5.7
Kentucky,21.0,2010,2010.0,539.0,4339367.0,12.4,34.0,0.8,32.0,0.7,105.0,2.4,42.0,1.0,407.0,9.4
Kentucky,21.0,2011,2011.0,614.0,4369356.0,14.1,52.0,1.2,74.0,1.7,97.0,2.2,66.0,1.5,429.0,9.8
Kentucky,21.0,2012,2012.0,609.0,4380415.0,13.9,138.0,3.2,87.0,2.0,72.0,1.6,65.0,1.5,346.0,7.9
Kentucky,21.0,2013,2013.0,590.0,4395295.0,13.4,198.0,4.5,84.0,1.9,66.0,1.5,65.0,1.5,298.0,6.8
Kentucky,21.0,2014,2014.0,683.0,4413457.0,15.5,219.0,5.0,76.0,1.7,58.0,1.3,165.0,3.7,315.0,7.1
Kentucky,21.0,2015,2015.0,820.0,4425092.0,18.5,295.0,6.7,49.0,1.1,58.0,1.3,298.0,6.7,347.0,7.8
Kentucky,21.0,2016,2016.0,930.0,4436974.0,21.0,301.0,6.8,65.0,1.5,46.0,1.0,443.0,10.0,367.0,8.3
Kentucky,21.0,2017,2017.0,1116.0,4454189.0,25.1,262.0,5.9,66.0,1.5,46.0,1.0,764.0,17.2,374.0,8.4
Kentucky,21.0,2018,2018.0,952.0,4468402.0,21.3,134.0,3.0,40.0,0.9,36.0,0.8,730.0,16.3,265.0,5.9
Kentucky,21.0,2019,2019.0,999.0,4467673.0,22.4,147.0,3.3,52.0,1.2,30.0,0.7,807.0,18.1,301.0,6.7
Kentucky,21.0,2020,2020.0,1653.0,4477251.0,36.9,114.0,2.5,53.0,1.2,42.0,0.9,1473.0,32.9,415.0,9.3
Louisiana,22.0,1999,1999.0,24.0,4460811.0,0.5,,,,,,,,,10.0,
Louisiana,22.0,2000,2000.0,48.0,4468976.0,1.1,0.0,,20.0,0.4,,,,,22.0,0.5
Louisiana,22.0,2001,2001.0,68.0,4477875.0,1.5,,,14.0,,19.0,,,,37.0,0.8
Louisiana,22.0,2002,2002.0,76.0,4497267.0,1.7,0.0,,17.0,,34.0,0.8,,,30.0,0.7
Louisiana,22.0,2003,2003.0,107.0,4521042.0,2.4,,,15.0,,47.0,1.0,,,46.0,1.0
Louisiana,22.0,2004,2004.0,124.0,4552238.0,2.7,,,14.0,,64.0,1.4,,,48.0,1.1
Louisiana,22.0,2005,2005.0,151.0,4576628.0,3.3,,,17.0,,92.0,2.0,,,46.0,1.0
Louisiana,22.0,2006,2006.0,180.0,4302665.0,4.2,12.0,,19.0,,107.0,2.5,14.0,,60.0,1.4
Louisiana,22.0,2007,2007.0,188.0,4375581.0,4.3,,,17.0,,98.0,2.2,18.0,,77.0,1.8
Louisiana,22.0,2008,2008.0,113.0,4435586.0,2.5,14.0,,13.0,,41.0,0.9,,,53.0,1.2
Louisiana,22.0,2009,2009.0,104.0,4491648.0,2.3,10.0,,20.0,0.4,17.0,,14.0,,49.0,1.1
Louisiana,22.0,2010,2010.0,99.0,4533372.0,2.2,12.0,,,,15.0,,17.0,,55.0,1.2
Louisiana,22.0,2011,2011.0,97.0,4574836.0,2.1,17.0,,14.0,,13.0,,15.0,,48.0,1.0
Louisiana,22.0,2012,2012.0,147.0,4601893.0,3.2,49.0,1.1,18.0,,22.0,0.5,15.0,,64.0,1.4
Louisiana,22.0,2013,2013.0,251.0,4625470.0,5.4,120.0,2.6,48.0,1.0,20.0,0.4,24.0,0.5,75.0,1.6
Louisiana,22.0,2014,2014.0,246.0,4649676.0,5.3,106.0,2.3,46.0,1.0,19.0,,29.0,0.6,85.0,1.8
Louisiana,22.0,2015,2015.0,276.0,4670724.0,5.9,126.0,2.7,39.0,0.8,16.0,,37.0,0.8,100.0,2.1
Louisiana,22.0,2016,2016.0,327.0,4681666.0,7.0,146.0,3.1,45.0,1.0,14.0,,86.0,1.8,100.0,2.1
Louisiana,22.0,2017,2017.0,391.0,4684333.0,8.3,158.0,3.4,27.0,0.6,10.0,,153.0,3.3,147.0,3.1
Louisiana,22.0,2018,2018.0,429.0,4659978.0,9.2,166.0,3.6,19.0,,16.0,,210.0,4.5,126.0,2.7
Louisiana,22.0,2019,2019.0,519.0,4648794.0,11.2,215.0,4.6,27.0,0.6,21.0,0.5,308.0,6.6,151.0,3.2
Louisiana,22.0,2020,2020.0,877.0,4645318.0,18.9,261.0,5.6,41.0,0.9,27.0,0.6,662.0,14.3,222.0,4.8
Maine,23.0,1999,1999.0,18.0,1266808.0,,,,,,,,,,,
Maine,23.0,2000,2000.0,37.0,1274923.0,2.9,,,,,20.0,1.6,,,,
Maine,23.0,2001,2001.0,44.0,1285692.0,3.4,0.0,,12.0,,11.0,,,,15.0,
Maine,23.0,2002,2002.0,84.0,1295960.0,6.5,,,15.0,,42.0,3.2,11.0,,22.0,1.7
Maine,23.0,2003,2003.0,77.0,1306513.0,5.9,,,11.0,,35.0,2.7,,,25.0,1.9
Maine,23.0,2004,2004.0,88.0,1313688.0,6.7,,,,,52.0,4.0,,,22.0,1.7
Maine,23.0,2005,2005.0,108.0,1318787.0,8.2,,,11.0,,58.0,4.4,,,34.0,2.6
Maine,23.0,2006,2006.0,88.0,1323619.0,6.6,,,,,46.0,3.5,,,37.0,2.8
Maine,23.0,2007,2007.0,90.0,1327040.0,6.8,,,10.0,,44.0,3.3,,,42.0,3.2
Maine,23.0,2008,2008.0,94.0,1330509.0,7.1,,,,,46.0,3.5,11.0,,41.0,3.1
Maine,23.0,2009,2009.0,100.0,1329590.0,7.5,,,,,40.0,3.0,13.0,,64.0,4.8
Maine,23.0,2010,2010.0,81.0,1328361.0,6.1,,,,,35.0,2.6,19.0,,46.0,3.5
Maine,23.0,2011,2011.0,78.0,1328188.0,5.9,,,,,32.0,2.4,16.0,,36.0,2.7
Maine,23.0,2012,2012.0,86.0,1329192.0,6.5,12.0,,,,21.0,1.6,13.0,,52.0,3.9
Maine,23.0,2013,2013.0,108.0,1328302.0,8.1,15.0,,,,32.0,2.4,22.0,1.7,50.0,3.8
Maine,23.0,2014,2014.0,157.0,1330089.0,11.8,37.0,2.8,,,27.0,2.0,61.0,4.6,69.0,5.2
Maine,23.0,2015,2015.0,221.0,1329328.0,16.6,51.0,3.8,,,36.0,2.7,108.0,8.1,92.0,6.9
Maine,23.0,2016,2016.0,284.0,1331479.0,21.3,55.0,4.1,,,34.0,2.6,191.0,14.3,121.0,9.1
Maine,23.0,2017,2017.0,340.0,1335907.0,25.5,74.0,5.5,,,29.0,2.2,268.0,20.1,63.0,4.7
Maine,23.0,2018,2018.0,270.0,1338404.0,20.2,69.0,5.2,,,18.0,,225.0,16.8,49.0,3.7
Maine,23.0,2019,2019.0,308.0,1344212.0,22.9,57.0,4.2,,,25.0,1.9,275.0,20.5,42.0,3.1
Maine,23.0,2020,2020.0,401.0,1350141.0,29.7,51.0,3.8,,,25.0,1.9,355.0,26.3,59.0,4.4
Maryland,24.0,1999,1999.0,13.0,5254509.0,,,,,,0.0,,,,,
Maryland,24.0,2000,2000.0,19.0,5296486.0,,,,14.0,,0.0,,,,,
Maryland,24.0,2001,2001.0,15.0,5374691.0,,,,12.0,,0.0,,0.0,,,
Maryland,24.0,2002,2002.0,17.0,5440389.0,,,,10.0,,,,,,,
Maryland,24.0,2003,2003.0,23.0,5496269.0,0.4,,,13.0,,,,0.0,,,
Maryland,24.0,2004,2004.0,19.0,5546935.0,,,,,,,,,,,
Maryland,24.0,2005,2005.0,23.0,5592379.0,0.4,,,,,,,0.0,,,
Maryland,24.0,2006,2006.0,25.0,5627367.0,0.4,,,,,,,,,,
Maryland,24.0,2007,2007.0,22.0,5653408.0,0.4,,,,,,,,,,
Maryland,24.0,2008,2008.0,23.0,5684965.0,0.4,,,,,,,,,,
Maryland,24.0,2009,2009.0,46.0,5730388.0,0.8,,,,,15.0,,,,15.0,
Maryland,24.0,2010,2010.0,54.0,5773552.0,0.9,,,,,26.0,0.5,,,21.0,0.4
Maryland,24.0,2011,2011.0,84.0,5828289.0,1.4,10.0,,,,28.0,0.5,12.0,,42.0,0.7
Maryland,24.0,2012,2012.0,137.0,5884563.0,2.3,20.0,0.3,18.0,,53.0,0.9,17.0,,60.0,1.0
Maryland,24.0,2013,2013.0,190.0,5928814.0,3.2,46.0,0.8,19.0,,52.0,0.9,30.0,0.5,80.0,1.3
Maryland,24.0,2014,2014.0,181.0,5976407.0,3.0,57.0,1.0,19.0,,40.0,0.7,39.0,0.7,68.0,1.1
